year,gennme,prodnme,state,quarter,suppression,totalRX
2015,Naproxen Sodium,NAPROXEN SODIUM,AK,2,T,0
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,AK,2,F,16
2015,Oxaprozin,OXAPROZIN,AK,2,T,0
2015,Piroxicam,PIROXICAM,AK,2,F,79
2015,Piroxicam,PIROXICAM,AK,2,T,0
2015,Salsalate,SALSALATE,AK,2,T,0
2015,Sulindac,SULINDAC,AK,2,F,14
2015,Sulindac,SULINDAC,AK,2,T,0
2015,Aspirin,ASPIRIN,AK,3,T,0
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,AK,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,3,T,0
2015,Aspirin/Dipyridamole,AGGRENOX,AK,3,F,12
2015,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,AK,3,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,3,T,0
2015,Celecoxib,CELEBREX,AK,3,T,0
2015,Celecoxib,CELECOXIB,AK,3,F,267
2015,Celecoxib,CELECOXIB,AK,3,T,0
2015,Diclofenac Epolamine,FLECTOR,AK,3,F,119
2015,Diclofenac Epolamine,FLECTOR,AK,3,T,0
2015,Diclofenac Potassium,CAMBIA,AK,3,T,0
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,AK,3,T,0
2015,Diclofenac Sodium,DICLOFENAC SODIUM,AK,3,F,129
2015,Diclofenac Sodium,DICLOFENAC SODIUM,AK,3,T,0
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,AK,3,F,23
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,AK,3,T,0
2015,Diclofenac Sodium,PENNSAID,AK,3,F,12
2015,Diclofenac Sodium,VOLTAREN GEL,AK,3,F,441
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,AK,3,T,0
2015,Etodolac,ETODOLAC,AK,3,T,0
2015,Flurbiprofen,FLURBIPROFEN,AK,3,F,25
2015,Ibuprofen,CHILDREN S IBUPROFEN,AK,3,T,0
2015,Ibuprofen,IBU,AK,3,F,351
2015,Ibuprofen,IBU,AK,3,T,0
2015,Ibuprofen,IBUPROFEN,AK,3,F,3884
2015,Ibuprofen,IBUPROFEN,AK,3,T,0
2015,Ibuprofen,IBUPROFEN CHILDREN S,AK,3,F,81
2015,Ibuprofen,IBUPROFEN CHILDREN S,AK,3,T,0
2015,Indomethacin,INDOMETHACIN,AK,3,F,155
2015,Indomethacin,INDOMETHACIN,AK,3,T,0
2015,Ketoprofen,KETOPROFEN,AK,3,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,AK,3,F,1490
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,AK,3,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,AK,3,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,AK,3,T,0
2015,Mefenamic Acid,MEFENAMIC ACID,AK,3,T,0
2015,Meloxicam,MELOXICAM,AK,3,F,910
2015,Meloxicam,MELOXICAM,AK,3,T,0
2015,Nabumetone,NABUMETONE,AK,3,F,144
2015,Nabumetone,NABUMETONE,AK,3,T,0
2015,Naproxen,NAPROSYN,AK,3,T,0
2015,Naproxen,NAPROXEN,AK,3,F,948
2015,Naproxen,NAPROXEN,AK,3,T,0
2015,Naproxen,NAPROXEN DELAYED-RELEASE,AK,3,F,28
2015,Naproxen Sodium,NAPROXEN SODIUM,AK,3,F,33
2015,Naproxen Sodium,NAPROXEN SODIUM,AK,3,T,0
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,AK,3,T,0
2015,Oxaprozin,OXAPROZIN,AK,3,T,0
2015,Piroxicam,PIROXICAM,AK,3,F,60
2015,Piroxicam,PIROXICAM,AK,3,T,0
2015,Sulindac,SULINDAC,AK,3,F,14
2015,Aspirin,ASPIRIN,AK,4,F,12
2015,Aspirin,ASPIRIN,AK,4,T,0
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,AK,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,4,T,0
2015,Aspirin/Dipyridamole,AGGRENOX,AK,4,T,0
2015,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,AK,4,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,4,T,0
2015,Celecoxib,CELEBREX,AK,4,T,0
2015,Celecoxib,CELECOXIB,AK,4,F,296
2015,Celecoxib,CELECOXIB,AK,4,T,0
2015,Diclofenac Epolamine,FLECTOR,AK,4,F,92
2015,Diclofenac Potassium,CAMBIA,AK,4,F,15
2015,Diclofenac Potassium,CAMBIA,AK,4,T,0
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,AK,4,T,0
2015,Diclofenac Sodium,DICLOFENAC SODIUM,AK,4,F,138
2015,Diclofenac Sodium,DICLOFENAC SODIUM,AK,4,T,0
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,AK,4,F,21
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,AK,4,T,0
2015,Diclofenac Sodium,PENNSAID,AK,4,T,0
2015,Diclofenac Sodium,VOLTAREN GEL,AK,4,F,454
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,AK,4,T,0
2015,Etodolac,ETODOLAC,AK,4,T,0
2015,Fenoprofen Calcium,NALFON,AK,4,T,0
2015,Flurbiprofen,FLURBIPROFEN,AK,4,F,28
2015,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,AK,4,T,0
2015,Ibuprofen,CHILDREN S IBUPROFEN,AK,4,T,0
2015,Ibuprofen,IBU,AK,4,F,334
2015,Ibuprofen,IBU,AK,4,T,0
2015,Ibuprofen,IBUPROFEN,AK,4,F,3773
2015,Ibuprofen,IBUPROFEN,AK,4,T,0
2015,Ibuprofen,IBUPROFEN CHILDREN S,AK,4,F,84
2015,Indomethacin,INDOMETHACIN,AK,4,F,100
2015,Indomethacin,INDOMETHACIN,AK,4,T,0
2015,Ketoprofen,KETOPROFEN,AK,4,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,AK,4,F,1347
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,AK,4,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,AK,4,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,AK,4,T,0
2015,Mefenamic Acid,MEFENAMIC ACID,AK,4,T,0
2015,Meloxicam,MELOXICAM,AK,4,F,1012
2015,Meloxicam,MELOXICAM,AK,4,T,0
2015,Nabumetone,NABUMETONE,AK,4,F,74
2015,Nabumetone,NABUMETONE,AK,4,T,0
2015,Naproxen,NAPROSYN,AK,4,T,0
2015,Naproxen,NAPROXEN,AK,4,F,1026
2015,Naproxen,NAPROXEN,AK,4,T,0
2015,Naproxen,NAPROXEN DELAYED-RELEASE,AK,4,F,21
2015,Naproxen Sodium,NAPROXEN SODIUM,AK,4,F,37
2015,Naproxen Sodium,NAPROXEN SODIUM,AK,4,T,0
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,AK,4,T,0
2015,Oxaprozin,OXAPROZIN,AK,4,T,0
2015,Piroxicam,PIROXICAM,AK,4,F,51
2015,Piroxicam,PIROXICAM,AK,4,T,0
2015,Sulindac,SULINDAC,AK,4,T,0
2015,Aspirin,ASPIR LOW,AZ,1,F,2966
2015,Aspirin,ASPIR LOW,AZ,1,T,0
2015,Aspirin,ASPIRIN,AZ,1,F,11197
2015,Aspirin,ASPIRIN,AZ,1,T,0
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,AZ,1,F,100
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,AZ,1,T,0
2015,Aspirin,ASPIRIN CHILDREN S,AZ,1,F,1630
2015,Aspirin,ASPIRIN CHILDREN S,AZ,1,T,0
2015,Aspirin,ASPIRIN REGIMEN LOW STRENGTH,AZ,1,F,16
2015,Aspirin,ASPIRIN REGIMEN LOW STRENGTH,AZ,1,T,0
2015,Aspirin,CHILDREN S ASPIRIN,AZ,1,F,283
2015,Aspirin,ECOTRIN,AZ,1,T,0
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,AZ,1,T,0
2015,Aspirin,GOOD SENSE ASPIRIN,AZ,1,T,0
2015,Aspirin,HEALTH MART ASPIRIN,AZ,1,F,13
2015,Aspirin,HEALTH MART ASPIRIN,AZ,1,T,0
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,AZ,1,T,0
2015,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,AZ,1,T,0
2015,Aspirin,LEADER ASPIRIN,AZ,1,F,46
2015,Aspirin,LEADER ASPIRIN,AZ,1,T,0
2015,Aspirin,LOW DOSE ASPIRIN,AZ,1,F,13760
2015,Aspirin,SUNMARK ASPIRIN,AZ,1,F,148
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,AZ,1,F,46
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,AZ,1,T,0
2015,Aspirin,TOPCARE ASPIRIN,AZ,1,T,0
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,AZ,1,F,595
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,AZ,1,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AZ,1,F,92
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,1,F,123
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,1,T,0
2015,Aspirin/Carisoprodol,CARISOPRODOL-ASPIRIN,AZ,1,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CARISOPRODOL/ASPIRIN/CODEINE,AZ,1,T,0
2015,Aspirin/Dipyridamole,AGGRENOX,AZ,1,F,27
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AZ,1,F,40
2015,Bromfenac,BROMFENAC,AZ,1,T,0
2015,Bromfenac Sodium,PROLENSA,AZ,1,T,0
2015,Celecoxib,CELEBREX,AZ,1,F,432
2015,Celecoxib,CELEBREX,AZ,1,T,0
2015,Celecoxib,CELECOXIB,AZ,1,F,622
2015,Celecoxib,CELECOXIB,AZ,1,T,0
2015,Diclofenac,ZORVOLEX,AZ,1,T,0
2015,Diclofenac Epolamine,FLECTOR,AZ,1,F,36
2015,Diclofenac Potassium,CAMBIA,AZ,1,F,20
2015,Diclofenac Potassium,CAMBIA,AZ,1,T,0
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,AZ,1,F,566
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,AZ,1,T,0
2015,Diclofenac Potassium,ZIPSOR,AZ,1,T,0
2015,Diclofenac Sodium,DICLOFENAC SODIUM,AZ,1,F,10070
2015,Diclofenac Sodium,DICLOFENAC SODIUM,AZ,1,T,0
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,AZ,1,F,714
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,AZ,1,T,0
2015,Diclofenac Sodium,PENNSAID,AZ,1,T,0
2015,Diclofenac Sodium,VOLTAREN GEL,AZ,1,F,1071
2015,Diclofenac Sodium,VOLTAREN GEL,AZ,1,T,0
2015,Diclofenac Sodium,VOLTAREN-XR,AZ,1,T,0
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,AZ,1,F,16
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,AZ,1,T,0
2015,Diflunisal,DIFLUNISAL,AZ,1,F,24
2015,Diflunisal,DIFLUNISAL,AZ,1,T,0
2015,Etodolac,ETODOLAC,AZ,1,F,962
2015,Etodolac,ETODOLAC,AZ,1,T,0
2015,Flurbiprofen,FLURBIPROFEN,AZ,1,T,0
2015,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,AZ,1,F,29
2015,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,AZ,1,T,0
2015,Ibuprofen,ADVIL,AZ,1,T,0
2015,Ibuprofen,CHILDREN S IBUPROFEN,AZ,1,F,1325
2015,Ibuprofen,CHILDREN S IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,GOOD SENSE IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,HEALTH MART IBUPROFEN,AZ,1,F,18
2015,Ibuprofen,HEALTH MART IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,IBU,AZ,1,F,28643
2015,Ibuprofen,IBU,AZ,1,T,0
2015,Ibuprofen,IBU-200,AZ,1,F,25
2015,Ibuprofen,IBUPROFEN,AZ,1,F,72757
2015,Ibuprofen,IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,IBUPROFEN CHILDREN S,AZ,1,F,42
2015,Ibuprofen,IBUPROFEN CHILDREN S,AZ,1,T,0
2015,Ibuprofen,INFANTS  IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,LEADER CHILDREN S IBUPROFEN,AZ,1,F,28
2015,Ibuprofen,LEADER CHILDREN S IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,LEADER IBU-DROPS INFANTS,AZ,1,F,101
2015,Ibuprofen,SUNMARK IBUPROFEN,AZ,1,F,69
2015,Ibuprofen,SUNMARK IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,AZ,1,T,0
2015,Ibuprofen,TOPCARE IBUPROFEN,AZ,1,T,0
2015,Ibuprofen/Oxycodone Hydrochloride,OXYCODONE HCL-IBUPROFEN,AZ,1,T,0
2015,Indomethacin,INDOCIN,AZ,1,T,0
2015,Indomethacin,INDOMETHACIN,AZ,1,F,1712
2015,Indomethacin,INDOMETHACIN,AZ,1,T,0
2015,Ketoprofen,KETOPROFEN,AZ,1,F,226
2015,Ketoprofen,KETOPROFEN,AZ,1,T,0
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,AZ,1,F,1521
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,AZ,1,T,0
2015,Ketorolac Tromethamine,SPRIX,AZ,1,T,0
2015,Meclofenamate Sodium,MECLOFENAMATE SODIUM,AZ,1,T,0
2015,Mefenamic Acid,MEFENAMIC ACID,AZ,1,T,0
2015,Meloxicam,MELOXICAM,AZ,1,F,12252
2015,Meloxicam,MELOXICAM,AZ,1,T,0
2015,Meloxicam,MOBIC,AZ,1,T,0
2015,Nabumetone,NABUMETONE,AZ,1,F,915
2015,Nabumetone,NABUMETONE,AZ,1,T,0
2015,Naproxen,NAPROSYN,AZ,1,T,0
2015,Naproxen,NAPROXEN,AZ,1,F,24138
2015,Naproxen,NAPROXEN,AZ,1,T,0
2015,Naproxen,NAPROXEN DELAYED-RELEASE,AZ,1,F,418
2015,Naproxen,NAPROXEN DELAYED-RELEASE,AZ,1,T,0
2015,Naproxen Sodium,ALL DAY RELIEF,AZ,1,F,36
2015,Naproxen Sodium,ALL DAY RELIEF,AZ,1,T,0
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,AZ,1,T,0
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,AZ,1,F,23
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,AZ,1,T,0
2015,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,AZ,1,T,0
2015,Naproxen Sodium,LEADER ALL DAY PAIN RELIEF,AZ,1,T,0
2015,Naproxen Sodium,NAPRELAN,AZ,1,T,0
2015,Naproxen Sodium,NAPROXEN SODIUM,AZ,1,F,1232
2015,Naproxen Sodium,NAPROXEN SODIUM,AZ,1,T,0
2015,Naproxen Sodium,TOPCARE ALL DAY PAIN RELIEF,AZ,1,T,0
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,AZ,1,F,17
2015,Oxaprozin,OXAPROZIN,AZ,1,F,42
2015,Oxaprozin,OXAPROZIN,AZ,1,T,0
2015,Piroxicam,PIROXICAM,AZ,1,F,391
2015,Piroxicam,PIROXICAM,AZ,1,T,0
2015,Salsalate,SALSALATE,AZ,1,F,172
2015,Salsalate,SALSALATE,AZ,1,T,0
2015,Sulindac,SULINDAC,AZ,1,F,632
2015,Sulindac,SULINDAC,AZ,1,T,0
2015,Aspirin,ASPIR 81,AZ,2,T,0
2015,Aspirin,ASPIR LOW,AZ,2,F,5468
2015,Aspirin,ASPIR LOW,AZ,2,T,0
2015,Aspirin,ASPIRIN,AZ,2,F,18939
2015,Aspirin,ASPIRIN,AZ,2,T,0
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,AZ,2,F,715
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,AZ,2,T,0
2015,Aspirin,ASPIRIN CHILDREN S,AZ,2,F,3009
2015,Aspirin,ASPIRIN CHILDREN S,AZ,2,T,0
2015,Aspirin,ASPIRIN LITE COATED,AZ,2,T,0
2015,Aspirin,ASPIRIN MICROTHIN COATING,AZ,2,T,0
2015,Aspirin,ASPIRIN REGIMEN LOW STRENGTH,AZ,2,F,32
2015,Aspirin,CHILDREN S ASPIRIN,AZ,2,F,379
2015,Aspirin,ECOTRIN,AZ,2,T,0
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,AZ,2,F,22
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,AZ,2,T,0
2015,Aspirin,GOOD SENSE ASPIRIN,AZ,2,F,22
2015,Aspirin,GOOD SENSE ASPIRIN,AZ,2,T,0
2015,Aspirin,HEALTH MART ASPIRIN,AZ,2,F,16
2015,Aspirin,HEALTH MART ASPIRIN,AZ,2,T,0
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,AZ,2,T,0
2015,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,AZ,2,T,0
2015,Aspirin,LEADER ASPIRIN,AZ,2,F,106
2015,Aspirin,LEADER ASPIRIN,AZ,2,T,0
2015,Aspirin,LOW DOSE ASPIRIN,AZ,2,F,21036
2015,Aspirin,SUNMARK ASPIRIN,AZ,2,F,167
2015,Aspirin,SUNMARK ASPIRIN,AZ,2,T,0
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,AZ,2,F,65
2015,Aspirin,TOPCARE ASPIRIN,AZ,2,T,0
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,AZ,2,F,956
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,AZ,2,T,0
